,addedTime,blockCoordinates.x,blockCoordinates.y,blockCoordinates.z,bodyPart,bodyPart_head,bodyPart_left-foot,bodyPart_other,bodyPart_right-foot,draw.block.x,draw.block.y,draw.end.x,draw.end.y,draw.goal.x,draw.goal.y,draw.start.x,draw.start.y,event.awayTeam.name,event.awayTeam.slug,event.homeTeam.name,event.homeTeam.slug,event.id,event.slug,event.winnerCode,goalMouthCoordinates.x,goalMouthCoordinates.y,goalMouthCoordinates.z,goalMouthLocation,goalType,homeTeam_False,homeTeam_True,id,incidentType,isHome,opponent,outcome_block,outcome_goal,outcome_miss,outcome_post,outcome_save,player.firstName,player.id,player.lastName,player.name,player.position,player.shortName,player.slug,player.userCount,playerCoordinates.x,playerCoordinates.y,playerCoordinates.z,reversedPeriodTime,reversedPeriodTimeSeconds,shotType,shot_sit_assisted,shot_sit_corner,shot_sit_fast-break,shot_sit_free-kick,shot_sit_penalty,shot_sit_regular,shot_sit_set-piece,shot_sit_throw-in-set-piece,situation,team,time,timeSeconds,xg,xgot,statistics.minutesPlayed,statistics.expectedAssists
315,5.0,9.7,46.9,0.0,left-foot,0.0,1.0,,0,46.9,9.7,48.3,0,48.3,81.0,46.8,10.7,Brentford,brentford,Fulham,fulham,11352358,brentford-fulham,2,0,51.7,19.0,low-centre,,1,0,2152883,shot,False,Fulham,1,0.0,0,0.0,0,,576384,,Kristoffer Ajer,D,K. Ajer,kristoffer-ajer,760,10.7,46.8,0,1,639,block,0,0.0,,0.0,0.0,0.0,1.0,0.0,set-piece,Brentford,90,5661,,,11,0.554153
316,2.0,,,,left-foot,0.0,1.0,,0,,,48.1,0,48.1,96.2,48.7,3.6,Brentford,brentford,Fulham,fulham,11352358,brentford-fulham,2,0,51.9,3.8,low-left,regular,1,0,2152853,shot,False,Fulham,0,1.0,0,0.0,0,,927083,,Bryan Mbeumo,F,B. Mbeumo,bryan-mbeumo,4744,3.6,48.7,0,1,784,goal,1,0.0,,0.0,0.0,0.0,0.0,0.0,assisted,Brentford,90,5516,,,90,0.241873
317,,,,,right-foot,0.0,0.0,,1,,,46.9,0,46.9,44.4,43.5,23.5,Brentford,brentford,Fulham,fulham,11352358,brentford-fulham,2,0,53.1,55.6,close-high,,0,1,2152707,shot,True,Brentford,0,0.0,1,0.0,0,,31417,,Willian,M,Willian,willian,9873,23.5,43.5,0,9,529,miss,0,0.0,,1.0,0.0,0.0,0.0,0.0,free-kick,Fulham,82,4871,,,22,
318,,3.6,50.7,0.0,head,1.0,0.0,,0,50.7,3.6,58.2,0,58.2,98.6,47.6,3.7,Brentford,brentford,Fulham,fulham,11352358,brentford-fulham,2,0,41.8,1.4,close-right,,1,0,2152669,shot,False,Fulham,0,0.0,1,0.0,0,,805123,,Yoane Wissa,F,Y. Wissa,yoane-wissa,2827,3.7,47.6,0,16,910,miss,0,1.0,,0.0,0.0,0.0,0.0,0.0,corner,Brentford,75,4490,,,79,0.0156935
319,,4.7,47.3,0.0,head,1.0,0.0,,0,47.3,4.7,21.7,0,21.7,98.6,56.5,8.3,Brentford,brentford,Fulham,fulham,11352358,brentford-fulham,2,0,78.3,1.4,left,,1,0,2152639,shot,False,Fulham,0,0.0,1,0.0,0,,855864,,Ethan Pinnock,D,E. Pinnock,ethan-pinnock,722,8.3,56.5,0,16,911,miss,0,1.0,,0.0,0.0,0.0,0.0,0.0,corner,Brentford,75,4489,,,90,0.224116
320,,11.9,37.7,0.0,right-foot,0.0,0.0,,1,37.7,11.9,50.2,0,50.2,81.0,35.2,14.3,Brentford,brentford,Fulham,fulham,11352358,brentford-fulham,2,0,49.8,19.0,low-centre,,0,1,2152560,shot,True,Brentford,1,0.0,0,0.0,0,,192442,,Raúl Jiménez,F,R. Jiménez,raul-jimenez,7298,14.3,35.2,0,22,1316,block,0,1.0,,0.0,0.0,0.0,0.0,0.0,corner,Fulham,69,4084,,,86,0.100126
321,,,,,left-foot,0.0,1.0,,0,,,45.6,0,45.6,98.7,50.0,11.5,Brentford,brentford,Fulham,fulham,11352358,brentford-fulham,2,0,54.4,1.3,low-left,penalty,1,0,2152528,shot,False,Fulham,0,1.0,0,0.0,0,,927083,,Bryan Mbeumo,F,B. Mbeumo,bryan-mbeumo,4744,11.5,50.0,0,25,1488,goal,0,0.0,,0.0,1.0,0.0,0.0,0.0,penalty,Brentford,66,3912,,,90,0.241873
322,,3.7,51.6,0.0,right-foot,0.0,0.0,,1,51.6,3.7,50.7,0,50.7,81.0,51.9,4.8,Brentford,brentford,Fulham,fulham,11352358,brentford-fulham,2,0,49.3,19.0,low-centre,,1,0,2152494,shot,False,Fulham,1,0.0,0,0.0,0,,805123,,Yoane Wissa,F,Y. Wissa,yoane-wissa,2827,4.8,51.9,0,29,1694,block,0,0.0,,0.0,0.0,0.0,0.0,1.0,throw-in-set-piece,Brentford,62,3706,,,79,0.0156935
323,,2.7,48.6,0.0,left-foot,0.0,1.0,,0,48.6,2.7,51.8,0,51.8,97.5,38.2,24.6,Brentford,brentford,Fulham,fulham,11352358,brentford-fulham,2,0,48.2,2.5,low-centre,,0,1,2152431,shot,True,Brentford,0,0.0,0,0.0,1,,355528,,Harry Wilson,M,H. Wilson,harry-wilson,1858,24.6,38.2,0,33,1932,save,1,0.0,,0.0,0.0,0.0,0.0,0.0,assisted,Fulham,58,3468,,,90,0.136285
324,,2.3,49.6,0.0,right-foot,0.0,0.0,,1,49.6,2.3,50.0,0,50.0,67.1,49.3,15.4,Brentford,brentford,Fulham,fulham,11352358,brentford-fulham,2,0,50.0,32.9,high-centre,,1,0,2152355,shot,False,Fulham,0,0.0,0,0.0,1,,799251,,Mathias Jensen,M,M. Jensen,mathias-jensen,1047,15.4,49.3,0,37,2214,save,0,0.0,,0.0,0.0,1.0,0.0,0.0,regular,Brentford,54,3186,,,90,0.683373
325,,,,,left-foot,0.0,1.0,,0,,,46.5,0,46.5,60.1,57.5,13.8,Brentford,brentford,Fulham,fulham,11352358,brentford-fulham,2,0,53.5,39.9,high,,0,1,2152349,shot,True,Brentford,0,0.0,0,1.0,0,,151499,,Bobby Decordova-Reid,M,B. Reid,bobby-decordova-reid,747,13.8,57.5,0,38,2263,post,1,0.0,,0.0,0.0,0.0,0.0,0.0,assisted,Fulham,53,3137,,,67,0.00756884
326,,19.2,44.6,0.0,right-foot,0.0,0.0,,1,44.6,19.2,51.3,0,51.3,81.0,43.9,21.1,Brentford,brentford,Fulham,fulham,11352358,brentford-fulham,2,0,48.7,19.0,low-centre,,0,1,2152315,shot,True,Brentford,1,0.0,0,0.0,0,,192442,,Raúl Jiménez,F,R. Jiménez,raul-jimenez,7298,21.1,43.9,0,41,2402,block,1,0.0,,0.0,0.0,0.0,0.0,0.0,assisted,Fulham,50,2998,,,86,0.100126
327,,,,,head,1.0,0.0,,0,,,31.8,0,31.8,65.3,40.7,2.7,Brentford,brentford,Fulham,fulham,11352358,brentford-fulham,2,0,68.2,34.7,left,,1,0,2152272,shot,False,Fulham,0,0.0,1,0.0,0,,958916,,Nathan Collins,D,N. Collins,nathan-collins,811,2.7,40.7,0,45,2651,miss,0,0.0,,0.0,0.0,0.0,0.0,1.0,throw-in-set-piece,Brentford,46,2749,,,90,0.201715
328,,,,,right-foot,0.0,0.0,,1,,,53.6,0,53.6,98.7,57.3,12.8,Brentford,brentford,Fulham,fulham,11352358,brentford-fulham,2,0,46.4,1.3,low-right,regular,1,0,2152111,shot,False,Fulham,0,1.0,0,0.0,0,,805123,,Yoane Wissa,F,Y. Wissa,yoane-wissa,2827,12.8,57.3,0,2,83,goal,0,0.0,,0.0,0.0,1.0,0.0,0.0,regular,Brentford,44,2617,,,79,0.0156935
329,,7.7,48.6,0.0,left-foot,0.0,1.0,,0,48.6,7.7,59.8,0,59.8,97.2,46.0,8.1,Brentford,brentford,Fulham,fulham,11352358,brentford-fulham,2,0,40.2,2.8,right,,1,0,2152040,shot,False,Fulham,0,0.0,1,0.0,0,,805123,,Yoane Wissa,F,Y. Wissa,yoane-wissa,2827,8.1,46.0,0,8,456,miss,0,1.0,,0.0,0.0,0.0,0.0,0.0,corner,Brentford,38,2244,,,79,0.0156935
330,,17.5,33.2,0.0,right-foot,0.0,0.0,,1,33.2,17.5,51.0,0,51.0,81.0,28.1,22.5,Brentford,brentford,Fulham,fulham,11352358,brentford-fulham,2,0,49.0,19.0,low-centre,,0,1,2151966,shot,True,Brentford,1,0.0,0,0.0,0,,151499,,Bobby Decordova-Reid,M,B. Reid,bobby-decordova-reid,747,22.5,28.1,0,12,691,block,1,0.0,,0.0,0.0,0.0,0.0,0.0,assisted,Fulham,34,2009,,,67,0.00756884
331,,4.7,51.4,0.0,right-foot,0.0,0.0,,1,51.4,4.7,47.1,0,47.1,98.7,58.2,22.9,Brentford,brentford,Fulham,fulham,11352358,brentford-fulham,2,0,52.9,1.3,low-left,,1,0,2151904,shot,False,Fulham,0,0.0,0,0.0,1,,805123,,Yoane Wissa,F,Y. Wissa,yoane-wissa,2827,22.9,58.2,0,18,1022,save,0,0.0,,0.0,0.0,1.0,0.0,0.0,regular,Brentford,28,1678,,,79,0.0156935
332,,1.0,50.7,0.0,head,1.0,0.0,,0,50.7,1.0,47.9,0,47.9,72.8,48.5,7.0,Brentford,brentford,Fulham,fulham,11352358,brentford-fulham,2,0,52.1,27.2,high-left,,1,0,2151873,shot,False,Fulham,0,0.0,0,0.0,1,,805123,,Yoane Wissa,F,Y. Wissa,yoane-wissa,2827,7.0,48.5,0,22,1271,save,0,0.0,,0.0,0.0,0.0,1.0,0.0,set-piece,Brentford,24,1429,,,79,0.0156935
333,,7.5,45.8,0.0,head,1.0,0.0,,0,45.8,7.5,63.5,0,63.5,86.1,38.4,10.4,Brentford,brentford,Fulham,fulham,11352358,brentford-fulham,2,0,36.5,13.9,right,,1,0,2151859,shot,False,Fulham,0,0.0,1,0.0,0,,135256,,Christian Nørgaard,M,C. Nørgaard,christian-norgaard,833,10.4,38.4,0,22,1272,miss,0,0.0,,0.0,0.0,0.0,1.0,0.0,set-piece,Brentford,24,1428,,,79,0.0232728
334,,11.9,46.0,0.0,right-foot,0.0,0.0,,1,46.0,11.9,50.6,0,50.6,81.0,41.6,23.4,Brentford,brentford,Fulham,fulham,11352358,brentford-fulham,2,0,49.4,19.0,low-centre,,0,1,2151825,shot,True,Brentford,1,0.0,0,0.0,0,,825719,,Issa Diop,D,I. Diop,issa-diop,838,23.4,41.6,0,24,1402,block,0,0.0,,0.0,0.0,0.0,1.0,0.0,set-piece,Fulham,22,1298,,,90,0.0200998
335,,,,,right-foot,0.0,0.0,,1,,,40.2,0,40.2,86.1,26.4,42.2,Brentford,brentford,Fulham,fulham,11352358,brentford-fulham,2,0,59.8,13.9,left,,1,0,2151783,shot,False,Fulham,0,0.0,1,0.0,0,,799251,,Mathias Jensen,M,M. Jensen,mathias-jensen,1047,42.2,26.4,0,27,1606,miss,0,0.0,,1.0,0.0,0.0,0.0,0.0,free-kick,Brentford,19,1094,,,90,0.683373
336,,3.7,54.0,0.0,left-foot,0.0,1.0,,0,54.0,3.7,50.2,0,50.2,97.5,58.8,8.3,Brentford,brentford,Fulham,fulham,11352358,brentford-fulham,2,0,49.8,2.5,low-centre,,1,0,2151736,shot,False,Fulham,0,0.0,0,0.0,1,,927083,,Bryan Mbeumo,F,B. Mbeumo,bryan-mbeumo,4744,8.3,58.8,0,31,1843,save,1,0.0,,0.0,0.0,0.0,0.0,0.0,assisted,Brentford,15,857,,,90,0.241873
337,,,,,right-foot,0.0,0.0,,1,,,45.7,0,45.7,8.3,41.2,33.4,Brentford,brentford,Fulham,fulham,11352358,brentford-fulham,2,0,54.3,91.7,high,,0,1,2151667,shot,True,Brentford,0,0.0,1,0.0,0,,285949,,Andreas Pereira,M,Andreas Pereira,andreas-pereira,5642,33.4,41.2,0,37,2185,miss,0,0.0,,0.0,0.0,1.0,0.0,0.0,regular,Fulham,9,515,,,68,0.00709924
338,,,,,right-foot,0.0,0.0,,1,,,46.1,0,46.1,12.5,48.8,8.6,Brentford,brentford,Fulham,fulham,11352358,brentford-fulham,2,0,53.9,87.5,high,,0,1,2151639,shot,True,Brentford,0,0.0,1,0.0,0,,825719,,Issa Diop,D,I. Diop,issa-diop,838,8.6,48.8,0,40,2359,miss,0,1.0,,0.0,0.0,0.0,0.0,0.0,corner,Fulham,6,341,,,90,0.0200998
339,,,,,right-foot,0.0,0.0,,1,,,50.6,0,50.6,18.1,67.7,8.9,Brentford,brentford,Fulham,fulham,11352358,brentford-fulham,2,0,49.4,81.9,high,,1,0,2151613,shot,False,Fulham,0,0.0,1,0.0,0,,805123,,Yoane Wissa,F,Y. Wissa,yoane-wissa,2827,8.9,67.7,0,43,2542,miss,0,0.0,,0.0,0.0,0.0,1.0,0.0,set-piece,Brentford,3,158,,,79,0.0156935
340,4.0,,,,head,1.0,0.0,,0,,,52.3,0,52.3,16.7,54.7,8.8,Bournemouth,bournemouth,Liverpool,liverpool,11352367,bournemouth-liverpool,1,0,47.7,83.3,high,,1,0,2152893,shot,False,Liverpool,0,0.0,1,0.0,0,,361420,,Dominic Solanke,F,D. Solanke,dominic-solanke,2142,8.8,54.7,0,1,680,miss,0,1.0,0.0,0.0,0.0,0.0,0.0,,corner,Bournemouth,90,5620,,,90,0.00660225
341,4.0,2.9,50.4,0.0,left-foot,0.0,1.0,,0,50.4,2.9,53.0,0,53.0,99.4,47.0,14.9,Bournemouth,bournemouth,Liverpool,liverpool,11352367,bournemouth-liverpool,1,0,47.0,0.6,low-right,,1,0,2152885,shot,False,Liverpool,0,0.0,0,0.0,1,,892924,,Hamed Junior Traorè,M,H. J. Traorè,hamed-junior-traore,1640,14.9,47.0,0,1,705,save,0,0.0,0.0,0.0,0.0,1.0,0.0,,regular,Bournemouth,90,5595,,,13,
342,2.0,1.6,49.6,0.0,left-foot,0.0,1.0,,0,49.6,1.6,50.2,0,50.2,69.0,48.9,26.9,Bournemouth,bournemouth,Liverpool,liverpool,11352367,bournemouth-liverpool,1,0,49.8,31.0,high-centre,,1,0,2152863,shot,False,Liverpool,0,0.0,0,0.0,1,,892924,,Hamed Junior Traorè,M,H. J. Traorè,hamed-junior-traore,1640,26.9,48.9,0,1,814,save,0,0.0,0.0,0.0,0.0,1.0,0.0,,regular,Bournemouth,90,5486,,,13,
343,,,,,left-foot,0.0,1.0,,0,,,52.3,0,52.3,23.6,56.7,24.9,Bournemouth,bournemouth,Liverpool,liverpool,11352367,bournemouth-liverpool,1,0,47.7,76.4,high,,1,0,2152839,shot,False,Liverpool,0,0.0,1,0.0,0,,548660,,Philip Billing,M,P. Billing,philip-billing,1229,24.9,56.7,0,1,33,miss,0,0.0,0.0,1.0,0.0,0.0,0.0,,free-kick,Bournemouth,90,5367,,,90,0.0746135
344,,,,,right-foot,0.0,0.0,,1,,,32.4,0,32.4,91.7,47.2,7.7,Bournemouth,bournemouth,Liverpool,liverpool,11352367,bournemouth-liverpool,1,0,67.6,8.3,left,,1,0,2152778,shot,False,Liverpool,0,0.0,1,0.0,0,,548660,,Philip Billing,M,P. Billing,philip-billing,1229,7.7,47.2,0,7,361,miss,0,0.0,0.0,0.0,0.0,1.0,0.0,,regular,Bournemouth,84,5039,,,90,0.0746135
345,,0.7,51.8,0.0,right-foot,0.0,0.0,,1,51.8,0.7,48.7,0,48.7,75.3,56.8,8.6,Bournemouth,bournemouth,Liverpool,liverpool,11352367,bournemouth-liverpool,1,0,51.3,24.7,high-centre,,1,0,2152783,shot,False,Liverpool,0,0.0,0,0.0,1,,851596,,Justin Kluivert,F,J. Kluivert,justin-kluivert,3339,8.6,56.8,0,7,362,save,1,0.0,0.0,0.0,0.0,0.0,0.0,,assisted,Bournemouth,84,5038,,,27,0.013976
346,,,,,left-foot,0.0,1.0,,0,,,60.0,0,60.0,97.2,38.0,19.5,Bournemouth,bournemouth,Liverpool,liverpool,11352367,bournemouth-liverpool,1,0,40.0,2.8,right,,0,1,2152749,shot,True,Bournemouth,0,0.0,1,0.0,0,,159665,,Mohamed Salah,F,M. Salah,mohamed-salah,163229,19.5,38.0,0,8,443,miss,0,0.0,1.0,0.0,0.0,0.0,0.0,,fast-break,Liverpool,83,4957,,,86,0.107569
347,,,,,right-foot,0.0,0.0,,1,,,63.2,0,63.2,55.6,42.8,18.9,Bournemouth,bournemouth,Liverpool,liverpool,11352367,bournemouth-liverpool,1,0,36.8,44.4,high-right,,1,0,2152704,shot,False,Liverpool,0,0.0,1,0.0,0,,361420,,Dominic Solanke,F,D. Solanke,dominic-solanke,2142,18.9,42.8,0,11,635,miss,1,0.0,0.0,0.0,0.0,0.0,0.0,,assisted,Bournemouth,80,4765,,,90,0.00660225
348,,10.3,58.7,0.0,left-foot,0.0,1.0,,0,58.7,10.3,49.3,0,49.3,81.0,68.3,21.0,Bournemouth,bournemouth,Liverpool,liverpool,11352367,bournemouth-liverpool,1,0,50.7,19.0,low-centre,,1,0,2152643,shot,False,Liverpool,1,0.0,0,0.0,0,,943645,,Max Aarons,D,M. Aarons,max-aarons,1137,21.0,68.3,0,17,1005,block,1,0.0,0.0,0.0,0.0,0.0,0.0,,assisted,Bournemouth,74,4395,,,90,0.0151616
349,,8.1,51.1,0.0,right-foot,0.0,0.0,,1,51.1,8.1,54.2,0,54.2,69.0,64.2,46.6,Bournemouth,bournemouth,Liverpool,liverpool,11352367,bournemouth-liverpool,1,0,45.8,31.0,high-right,,0,1,2152614,shot,True,Bournemouth,0,0.0,0,0.0,1,,151545,,Virgil van Dijk,D,V. van Dijk,virgil-van-dijk,27778,46.6,64.2,0,19,1111,save,0,0.0,0.0,1.0,0.0,0.0,0.0,,free-kick,Liverpool,72,4289,,,90,0.0194121
350,,,,,right-foot,0.0,0.0,,1,,,55.3,0,55.3,12.5,47.4,11.2,Bournemouth,bournemouth,Liverpool,liverpool,11352367,bournemouth-liverpool,1,0,44.7,87.5,high,,1,0,2152595,shot,False,Liverpool,0,0.0,1,0.0,0,,298366,,Kieffer Moore,F,K. Moore,kieffer-moore,765,11.2,47.4,0,21,1255,miss,1,0.0,0.0,0.0,0.0,0.0,0.0,,assisted,Bournemouth,70,4145,,,27,
351,,0.9,54.2,0.0,left-foot,0.0,1.0,,0,54.2,0.9,51.3,0,51.3,96.8,60.6,5.2,Bournemouth,bournemouth,Liverpool,liverpool,11352367,bournemouth-liverpool,1,0,48.7,3.2,low-centre,,0,1,2152581,shot,True,Bournemouth,0,0.0,0,0.0,1,,606164,,Diogo Jota,F,D. Jota,diogo-jota,16196,5.2,60.6,0,24,1384,save,0,0.0,0.0,0.0,0.0,1.0,0.0,,regular,Liverpool,67,4016,,,76,0.115745
352,,,,,left-foot,0.0,1.0,,0,,,45.8,0,45.8,82.3,47.2,3.8,Bournemouth,bournemouth,Liverpool,liverpool,11352367,bournemouth-liverpool,1,0,54.2,17.7,low-left,regular,0,1,2152510,shot,True,Bournemouth,0,1.0,0,0.0,0,,606164,,Diogo Jota,F,D. Jota,diogo-jota,16196,3.8,47.2,0,29,1722,goal,0,0.0,0.0,0.0,0.0,1.0,0.0,,regular,Liverpool,62,3678,,,76,0.115745
353,,2.5,50.9,0.0,right-foot,0.0,0.0,,1,50.9,2.5,47.4,0,47.4,95.6,67.4,21.1,Bournemouth,bournemouth,Liverpool,liverpool,11352367,bournemouth-liverpool,1,0,52.6,4.4,low-left,,0,1,2152511,shot,True,Bournemouth,0,0.0,0,0.0,1,,869856,,Dominik Szoboszlai,M,D. Szoboszlai,dominik-szoboszlai,17326,21.1,67.4,0,29,1724,save,1,0.0,0.0,0.0,0.0,0.0,0.0,,assisted,Liverpool,62,3676,,,90,0.0486718
354,,6.2,43.3,0.0,left-foot,0.0,1.0,,0,43.3,6.2,51.4,0,51.4,81.0,40.4,8.4,Bournemouth,bournemouth,Liverpool,liverpool,11352367,bournemouth-liverpool,1,0,48.6,19.0,low-centre,,0,1,2152446,shot,True,Bournemouth,1,0.0,0,0.0,0,,606164,,Diogo Jota,F,D. Jota,diogo-jota,16196,8.4,40.4,0,33,1977,block,1,0.0,0.0,0.0,0.0,0.0,0.0,,assisted,Liverpool,58,3423,,,76,0.115745
355,,9.9,48.4,0.0,right-foot,0.0,0.0,,1,48.4,9.9,50.6,0,50.6,90.3,47.6,14.3,Bournemouth,bournemouth,Liverpool,liverpool,11352367,bournemouth-liverpool,1,0,49.4,9.7,low-centre,,0,1,2152391,shot,True,Bournemouth,1,0.0,0,0.0,0,,862967,,Cody Gakpo,F,C. Gakpo,cody-gakpo,22150,14.3,47.6,0,37,2185,block,0,0.0,0.0,0.0,0.0,1.0,0.0,,regular,Liverpool,54,3215,,,62,0.037307
356,,11.5,46.4,0.0,left-foot,0.0,1.0,,0,46.4,11.5,50.2,0,50.2,81.0,45.7,13.6,Bournemouth,bournemouth,Liverpool,liverpool,11352367,bournemouth-liverpool,1,0,49.8,19.0,low-centre,,0,1,2152386,shot,True,Bournemouth,1,0.0,0,0.0,0,,862967,,Cody Gakpo,F,C. Gakpo,cody-gakpo,22150,13.6,45.7,0,37,2186,block,1,0.0,0.0,0.0,0.0,0.0,0.0,,assisted,Liverpool,54,3214,,,62,0.037307
357,,1.5,55.6,0.0,left-foot,0.0,1.0,,0,55.6,1.5,53.6,0,53.6,96.2,65.4,3.5,Bournemouth,bournemouth,Liverpool,liverpool,11352367,bournemouth-liverpool,1,0,46.4,3.8,low-right,,0,1,2152362,shot,True,Bournemouth,0,0.0,0,0.0,1,,159665,,Mohamed Salah,F,M. Salah,mohamed-salah,163229,3.5,65.4,0,38,2274,save,0,0.0,0.0,0.0,0.0,1.0,0.0,,regular,Liverpool,53,3126,,,86,0.107569
358,,,,,right-foot,0.0,0.0,,1,,,59.0,0,59.0,33.3,60.5,22.3,Bournemouth,bournemouth,Liverpool,liverpool,11352367,bournemouth-liverpool,1,0,41.0,66.7,high-right,,0,1,2152341,shot,True,Bournemouth,0,0.0,1,0.0,0,,606164,,Diogo Jota,F,D. Jota,diogo-jota,16196,22.3,60.5,0,40,2384,miss,0,0.0,0.0,0.0,0.0,1.0,0.0,,regular,Liverpool,51,3016,,,76,0.115745
359,,,,,head,1.0,0.0,,0,,,33.1,0,33.1,87.5,51.2,9.6,Bournemouth,bournemouth,Liverpool,liverpool,11352367,bournemouth-liverpool,1,0,66.9,12.5,left,,0,1,2152332,shot,True,Bournemouth,0,0.0,1,0.0,0,,606164,,Diogo Jota,F,D. Jota,diogo-jota,16196,9.6,51.2,0,41,2413,miss,0,1.0,0.0,0.0,0.0,0.0,0.0,,corner,Liverpool,50,2987,,,76,0.115745
360,,,,,right-foot,0.0,0.0,,1,,,51.3,0,51.3,29.2,54.6,18.4,Bournemouth,bournemouth,Liverpool,liverpool,11352367,bournemouth-liverpool,1,0,48.7,70.8,high,,1,0,2152316,shot,False,Liverpool,0,0.0,1,0.0,0,,934354,,Antoine Semenyo,F,A. Semenyo,antoine-semenyo,1990,18.4,54.6,0,42,2501,miss,0,0.0,0.0,0.0,0.0,1.0,0.0,,regular,Bournemouth,49,2899,,,76,0.103821
361,,11.1,51.3,0.0,right-foot,0.0,0.0,,1,51.3,11.1,45.7,0,45.7,81.0,57.3,23.1,Bournemouth,bournemouth,Liverpool,liverpool,11352367,bournemouth-liverpool,1,0,54.3,19.0,low-left,,0,1,2152288,shot,True,Bournemouth,1,0.0,0,0.0,0,,795064,,Trent Alexander-Arnold,D,T. Alexander-Arnold,trent-alexander-arnold,28474,23.1,57.3,0,45,2648,block,0,1.0,0.0,0.0,0.0,0.0,0.0,,corner,Liverpool,46,2752,,,75,0.120833
362,4.0,1.9,49.5,0.0,left-foot,0.0,1.0,,0,49.5,1.9,51.3,0,51.3,98.1,42.3,22.6,Bournemouth,bournemouth,Liverpool,liverpool,11352367,bournemouth-liverpool,1,0,48.7,1.9,low-centre,,1,0,2152163,shot,False,Liverpool,0,0.0,0,0.0,1,,934354,,Antoine Semenyo,F,A. Semenyo,antoine-semenyo,1990,22.6,42.3,0,1,2474,save,1,0.0,0.0,0.0,0.0,0.0,0.0,,assisted,Bournemouth,45,2926,,,76,0.103821
363,3.0,,,,head,1.0,0.0,,0,,,38.7,0,38.7,54.2,45.4,8.7,Bournemouth,bournemouth,Liverpool,liverpool,11352367,bournemouth-liverpool,1,0,61.3,45.8,high-left,,0,1,2152151,shot,True,Bournemouth,0,0.0,1,0.0,0,,826215,,Ibrahima Konaté,D,I. Konaté,ibrahima-konate,7247,8.7,45.4,0,1,2532,miss,0,1.0,0.0,0.0,0.0,0.0,0.0,,corner,Liverpool,45,2868,,,90,
364,3.0,16.3,57.0,0.0,right-foot,0.0,0.0,,1,57.0,16.3,48.3,0,48.3,81.0,57.9,17.9,Bournemouth,bournemouth,Liverpool,liverpool,11352367,bournemouth-liverpool,1,0,51.7,19.0,low-centre,,0,1,2152145,shot,True,Bournemouth,1,0.0,0,0.0,0,,869856,,Dominik Szoboszlai,M,D. Szoboszlai,dominik-szoboszlai,17326,17.9,57.9,0,1,2576,block,1,0.0,0.0,0.0,0.0,0.0,0.0,,assisted,Liverpool,45,2824,,,90,0.0486718
365,1.0,,,,head,1.0,0.0,,0,,,63.7,0,63.7,93.1,46.2,7.3,Bournemouth,bournemouth,Liverpool,liverpool,11352367,bournemouth-liverpool,1,0,36.3,6.9,right,,0,1,2152123,shot,True,Bournemouth,0,0.0,1,0.0,0,,151545,,Virgil van Dijk,D,V. van Dijk,virgil-van-dijk,27778,7.3,46.2,0,1,2680,miss,0,1.0,0.0,0.0,0.0,0.0,0.0,,corner,Liverpool,45,2720,,,90,0.0194121
366,,1.4,53.2,0.0,left-foot,0.0,1.0,,0,53.2,1.4,53.1,0,53.1,81.0,65.1,12.1,Bournemouth,bournemouth,Liverpool,liverpool,11352367,bournemouth-liverpool,1,0,46.9,19.0,low-right,,0,1,2152113,shot,True,Bournemouth,0,0.0,0,0.0,1,,795064,,Trent Alexander-Arnold,D,T. Alexander-Arnold,trent-alexander-arnold,28474,12.1,65.1,0,1,24,save,1,0.0,0.0,0.0,0.0,0.0,0.0,,assisted,Liverpool,45,2676,,,75,0.120833
367,,,,,left-foot,0.0,1.0,,0,,,45.9,0,45.9,77.2,47.4,4.3,Bournemouth,bournemouth,Liverpool,liverpool,11352367,bournemouth-liverpool,1,0,54.1,22.8,high-left,regular,0,1,2152007,shot,True,Bournemouth,0,1.0,0,0.0,0,,159665,,Mohamed Salah,F,M. Salah,mohamed-salah,163229,4.3,47.4,0,10,544,goal,0,0.0,0.0,0.0,0.0,0.0,1.0,,set-piece,Liverpool,36,2156,,,86,0.107569
368,,0.2,50.0,0.0,left-foot,0.0,1.0,,0,50.0,0.2,51.9,0,51.9,94.9,50.0,11.5,Bournemouth,bournemouth,Liverpool,liverpool,11352367,bournemouth-liverpool,1,0,48.1,5.1,low-right,,0,1,2152001,shot,True,Bournemouth,0,0.0,0,0.0,1,,159665,,Mohamed Salah,F,M. Salah,mohamed-salah,163229,11.5,50.0,0,10,546,save,0,0.0,0.0,0.0,1.0,0.0,0.0,,penalty,Liverpool,36,2154,,,86,0.107569
369,,,,,left-foot,0.0,1.0,,0,,,40.5,0,40.5,26.4,42.8,18.1,Bournemouth,bournemouth,Liverpool,liverpool,11352367,bournemouth-liverpool,1,0,59.5,73.6,high-left,,0,1,2151958,shot,True,Bournemouth,0,0.0,1,0.0,0,,159665,,Mohamed Salah,F,M. Salah,mohamed-salah,163229,18.1,42.8,0,12,708,miss,1,0.0,0.0,0.0,0.0,0.0,0.0,,assisted,Liverpool,34,1992,,,86,0.107569
